name,address,phone,email,lat,lng,url,country,state,city,star_count,rating_count,zip,primary_category_name,category_name
New Delhi Police Station 121,"21 New Delhi Main Road, Kerala",+91 94582 12014,contact121@police.kerala.gov.in,16.479102,81.085444,http://www.new delhipolice.gov.in,India,Kerala,New Delhi,5,481,149106,Police stations,Police stations
New Delhi Police Station 122,"18 New Delhi Main Road, Kerala",+91 74653 88886,contact122@police.kerala.gov.in,10.462947,74.720144,http://www.new delhipolice.gov.in,India,Kerala,New Delhi,1,114,662118,Police stations,Police departments
Chennai Police Station 123,"57 Chennai Main Road, Maharashtra",+91 85194 79683,contact123@police.maharashtra.gov.in,23.207252,80.083219,http://www.chennaipolice.gov.in,India,Maharashtra,Chennai,4,278,153355,Police stations,Police departments
Mumbai Police Station 124,"19 Mumbai Main Road, Kerala",+91 81299 73734,contact124@police.kerala.gov.in,14.848798,85.428015,http://www.mumbaipolice.gov.in,India,Kerala,Mumbai,2,402,584614,Police stations,Police stations
New Delhi Police Station 125,"40 New Delhi Main Road, Delhi",+91 76995 31155,contact125@police.delhi.gov.in,23.61291,72.728118,http://www.new delhipolice.gov.in,India,Delhi,New Delhi,1,451,453581,Police stations,Police stations
Mumbai Police Station 126,"8 Mumbai Main Road, Kerala",+91 92203 98378,contact126@police.kerala.gov.in,27.099428,80.254296,http://www.mumbaipolice.gov.in,India,Kerala,Mumbai,1,77,410489,Police stations,Police departments
Bangalore Police Station 127,"82 Bangalore Main Road, Maharashtra",+91 75792 13763,contact127@police.maharashtra.gov.in,19.951059,86.379825,http://www.bangalorepolice.gov.in,India,Maharashtra,Bangalore,4,202,241653,Police stations,Police stations
New Delhi Police Station 128,"100 New Delhi Main Road, Tamil Nadu",+91 93546 78497,contact128@police.tamilnadu.gov.in,17.73688,85.238337,http://www.new delhipolice.gov.in,India,Tamil Nadu,New Delhi,5,175,386556,Police stations,Emergency services
New Delhi Police Station 129,"87 New Delhi Main Road, Maharashtra",+91 84357 90694,contact129@police.maharashtra.gov.in,17.061102,81.819119,http://www.new delhipolice.gov.in,India,Maharashtra,New Delhi,2,229,246748,Police stations,Emergency services
Chennai Police Station 130,"31 Chennai Main Road, Karnataka",+91 75995 15770,contact130@police.karnataka.gov.in,27.218664,79.178487,http://www.chennaipolice.gov.in,India,Karnataka,Chennai,5,340,424375,Police stations,Police departments
Kochi Police Station 131,"85 Kochi Main Road, Karnataka",+91 92612 59386,contact131@police.karnataka.gov.in,19.456557,84.585509,http://www.kochipolice.gov.in,India,Karnataka,Kochi,2,374,464385,Police stations,Police departments
Kochi Police Station 132,"49 Kochi Main Road, Delhi",+91 84745 35449,contact132@police.delhi.gov.in,21.202197,87.92449,http://www.kochipolice.gov.in,India,Delhi,Kochi,3,305,665765,Police stations,Police departments
Kochi Police Station 133,"31 Kochi Main Road, Kerala",+91 76756 88041,contact133@police.kerala.gov.in,13.666963,73.504291,http://www.kochipolice.gov.in,India,Kerala,Kochi,3,351,191070,Police stations,Emergency services
New Delhi Police Station 134,"69 New Delhi Main Road, Tamil Nadu",+91 89201 13868,contact134@police.tamilnadu.gov.in,20.711544,76.505775,http://www.new delhipolice.gov.in,India,Tamil Nadu,New Delhi,2,436,261609,Police stations,Police stations
Mumbai Police Station 135,"29 Mumbai Main Road, Delhi",+91 77692 92145,contact135@police.delhi.gov.in,18.7098,86.696059,http://www.mumbaipolice.gov.in,India,Delhi,Mumbai,3,359,445069,Police stations,Emergency services
Mumbai Police Station 136,"91 Mumbai Main Road, Karnataka",+91 80962 19158,contact136@police.karnataka.gov.in,9.099509,77.044987,http://www.mumbaipolice.gov.in,India,Karnataka,Mumbai,3,226,215868,Police stations,Police stations
Chennai Police Station 137,"65 Chennai Main Road, Tamil Nadu",+91 87052 67730,contact137@police.tamilnadu.gov.in,27.522262,73.892756,http://www.chennaipolice.gov.in,India,Tamil Nadu,Chennai,4,367,507023,Police stations,Police departments
Mumbai Police Station 138,"72 Mumbai Main Road, Karnataka",+91 97632 85007,contact138@police.karnataka.gov.in,9.650501,73.019296,http://www.mumbaipolice.gov.in,India,Karnataka,Mumbai,2,495,240168,Police stations,Emergency services
Bangalore Police Station 139,"15 Bangalore Main Road, Maharashtra",+91 90566 77271,contact139@police.maharashtra.gov.in,16.06285,76.641627,http://www.bangalorepolice.gov.in,India,Maharashtra,Bangalore,5,77,217262,Police stations,Emergency services
Kochi Police Station 140,"35 Kochi Main Road, Kerala",+91 76636 72571,contact140@police.kerala.gov.in,24.018465,75.446169,http://www.kochipolice.gov.in,India,Kerala,Kochi,2,153,457411,Police stations,Police departments
Kochi Police Station 141,"55 Kochi Main Road, Karnataka",+91 80446 24520,contact141@police.karnataka.gov.in,22.205255,84.551195,http://www.kochipolice.gov.in,India,Karnataka,Kochi,3,44,475428,Police stations,Police departments
New Delhi Police Station 142,"24 New Delhi Main Road, Karnataka",+91 74567 38504,contact142@police.karnataka.gov.in,21.858327,79.341871,http://www.new delhipolice.gov.in,India,Karnataka,New Delhi,1,380,439098,Police stations,Police departments
Chennai Police Station 143,"35 Chennai Main Road, Karnataka",+91 84441 70653,contact143@police.karnataka.gov.in,20.560379,72.308369,http://www.chennaipolice.gov.in,India,Karnataka,Chennai,4,417,574714,Police stations,Police departments
Bangalore Police Station 144,"93 Bangalore Main Road, Karnataka",+91 90308 58836,contact144@police.karnataka.gov.in,11.919457,86.933626,http://www.bangalorepolice.gov.in,India,Karnataka,Bangalore,1,99,262389,Police stations,Police stations
Bangalore Police Station 145,"58 Bangalore Main Road, Delhi",+91 72725 18714,contact145@police.delhi.gov.in,24.305858,76.248703,http://www.bangalorepolice.gov.in,India,Delhi,Bangalore,2,107,662264,Police stations,Police stations
New Delhi Police Station 146,"81 New Delhi Main Road, Delhi",+91 85335 45090,contact146@police.delhi.gov.in,23.227987,86.191929,http://www.new delhipolice.gov.in,India,Delhi,New Delhi,5,301,513025,Police stations,Police stations
New Delhi Police Station 147,"46 New Delhi Main Road, Maharashtra",+91 88430 28056,contact147@police.maharashtra.gov.in,23.755545,78.72853,http://www.new delhipolice.gov.in,India,Maharashtra,New Delhi,5,287,391127,Police stations,Emergency services
Bangalore Police Station 148,"60 Bangalore Main Road, Delhi",+91 85106 88440,contact148@police.delhi.gov.in,26.952248,77.511784,http://www.bangalorepolice.gov.in,India,Delhi,Bangalore,5,301,174808,Police stations,Emergency services
Bangalore Police Station 149,"66 Bangalore Main Road, Delhi",+91 87241 83832,contact149@police.delhi.gov.in,21.044005,80.44303,http://www.bangalorepolice.gov.in,India,Delhi,Bangalore,3,490,343714,Police stations,Police departments
Kochi Police Station 150,"2 Kochi Main Road, Delhi",+91 88486 46430,contact150@police.delhi.gov.in,16.125722,85.89036,http://www.kochipolice.gov.in,India,Delhi,Kochi,3,235,315970,Police stations,Police stations
Mumbai Police Station 151,"28 Mumbai Main Road, Kerala",+91 72736 17864,contact151@police.kerala.gov.in,10.484901,75.377305,http://www.mumbaipolice.gov.in,India,Kerala,Mumbai,4,371,559962,Police stations,Police departments
New Delhi Police Station 152,"11 New Delhi Main Road, Kerala",+91 93206 18569,contact152@police.kerala.gov.in,9.799154,79.111937,http://www.new delhipolice.gov.in,India,Kerala,New Delhi,5,371,623089,Police stations,Emergency services
Kochi Police Station 153,"85 Kochi Main Road, Karnataka",+91 97130 13958,contact153@police.karnataka.gov.in,11.567276,76.557844,http://www.kochipolice.gov.in,India,Karnataka,Kochi,5,453,645633,Police stations,Emergency services
Kochi Police Station 154,"22 Kochi Main Road, Tamil Nadu",+91 70407 85169,contact154@police.tamilnadu.gov.in,11.745913,86.954312,http://www.kochipolice.gov.in,India,Tamil Nadu,Kochi,3,461,259279,Police stations,Emergency services
Chennai Police Station 155,"88 Chennai Main Road, Karnataka",+91 94656 36614,contact155@police.karnataka.gov.in,10.807614,80.4234,http://www.chennaipolice.gov.in,India,Karnataka,Chennai,5,278,502388,Police stations,Emergency services
New Delhi Police Station 156,"41 New Delhi Main Road, Delhi",+91 78050 72275,contact156@police.delhi.gov.in,12.957151,82.050581,http://www.new delhipolice.gov.in,India,Delhi,New Delhi,2,200,509803,Police stations,Police stations
Kochi Police Station 157,"19 Kochi Main Road, Kerala",+91 70393 78441,contact157@police.kerala.gov.in,28.208289,81.135715,http://www.kochipolice.gov.in,India,Kerala,Kochi,3,171,293934,Police stations,Emergency services
Kochi Police Station 158,"47 Kochi Main Road, Kerala",+91 81793 29144,contact158@police.kerala.gov.in,22.693264,75.250261,http://www.kochipolice.gov.in,India,Kerala,Kochi,5,82,345804,Police stations,Police departments
New Delhi Police Station 159,"68 New Delhi Main Road, Maharashtra",+91 94808 37937,contact159@police.maharashtra.gov.in,8.516556,72.415846,http://www.new delhipolice.gov.in,India,Maharashtra,New Delhi,4,283,567440,Police stations,Police stations
New Delhi Police Station 160,"82 New Delhi Main Road, Tamil Nadu",+91 84889 96701,contact160@police.tamilnadu.gov.in,11.110313,75.400202,http://www.new delhipolice.gov.in,India,Tamil Nadu,New Delhi,5,47,468016,Police stations,Emergency services
Kochi Police Station 161,"41 Kochi Main Road, Kerala",+91 89445 19818,contact161@police.kerala.gov.in,14.252589,79.925394,http://www.kochipolice.gov.in,India,Kerala,Kochi,2,155,407040,Police stations,Police departments
Chennai Police Station 162,"40 Chennai Main Road, Kerala",+91 76755 93943,contact162@police.kerala.gov.in,22.171471,75.145634,http://www.chennaipolice.gov.in,India,Kerala,Chennai,4,409,227512,Police stations,Emergency services
Chennai Police Station 163,"74 Chennai Main Road, Karnataka",+91 94841 35430,contact163@police.karnataka.gov.in,29.298513,73.736911,http://www.chennaipolice.gov.in,India,Karnataka,Chennai,4,67,467885,Police stations,Police departments
New Delhi Police Station 164,"37 New Delhi Main Road, Kerala",+91 76679 93982,contact164@police.kerala.gov.in,18.970646,77.262122,http://www.new delhipolice.gov.in,India,Kerala,New Delhi,1,436,223150,Police stations,Police stations
Bangalore Police Station 165,"83 Bangalore Main Road, Karnataka",+91 70438 62857,contact165@police.karnataka.gov.in,22.172319,78.8667,http://www.bangalorepolice.gov.in,India,Karnataka,Bangalore,5,68,682780,Police stations,Police departments
Kochi Police Station 166,"50 Kochi Main Road, Tamil Nadu",+91 75216 50937,contact166@police.tamilnadu.gov.in,17.472928,72.780595,http://www.kochipolice.gov.in,India,Tamil Nadu,Kochi,3,39,601647,Police stations,Emergency services
Chennai Police Station 167,"63 Chennai Main Road, Tamil Nadu",+91 81325 81016,contact167@police.tamilnadu.gov.in,21.931823,80.764434,http://www.chennaipolice.gov.in,India,Tamil Nadu,Chennai,4,281,248638,Police stations,Police stations
Kochi Police Station 168,"27 Kochi Main Road, Delhi",+91 95094 71535,contact168@police.delhi.gov.in,26.703124,87.953971,http://www.kochipolice.gov.in,India,Delhi,Kochi,5,181,160486,Police stations,Police stations
Mumbai Police Station 169,"5 Mumbai Main Road, Tamil Nadu",+91 94655 60946,contact169@police.tamilnadu.gov.in,16.598738,75.93433,http://www.mumbaipolice.gov.in,India,Tamil Nadu,Mumbai,2,77,522150,Police stations,Police departments
Chennai Police Station 170,"61 Chennai Main Road, Delhi",+91 97304 19589,contact170@police.delhi.gov.in,28.661562,75.723071,http://www.chennaipolice.gov.in,India,Delhi,Chennai,1,141,153603,Police stations,Police departments
Bangalore Police Station 171,"28 Bangalore Main Road, Maharashtra",+91 71510 90968,contact171@police.maharashtra.gov.in,27.964178,78.067143,http://www.bangalorepolice.gov.in,India,Maharashtra,Bangalore,3,40,259599,Police stations,Police stations
Mumbai Police Station 172,"5 Mumbai Main Road, Tamil Nadu",+91 88908 16764,contact172@police.tamilnadu.gov.in,10.007732,84.248965,http://www.mumbaipolice.gov.in,India,Tamil Nadu,Mumbai,1,424,290370,Police stations,Police stations
New Delhi Police Station 173,"82 New Delhi Main Road, Karnataka",+91 96982 56719,contact173@police.karnataka.gov.in,19.15851,83.402499,http://www.new delhipolice.gov.in,India,Karnataka,New Delhi,3,212,220448,Police stations,Police stations
Chennai Police Station 174,"66 Chennai Main Road, Kerala",+91 86336 10924,contact174@police.kerala.gov.in,11.612965,76.547101,http://www.chennaipolice.gov.in,India,Kerala,Chennai,3,163,569508,Police stations,Police departments
Kochi Police Station 175,"51 Kochi Main Road, Delhi",+91 93712 97293,contact175@police.delhi.gov.in,27.460403,82.907332,http://www.kochipolice.gov.in,India,Delhi,Kochi,1,129,471826,Police stations,Police departments
Kochi Police Station 176,"12 Kochi Main Road, Maharashtra",+91 80683 78718,contact176@police.maharashtra.gov.in,22.566048,74.545549,http://www.kochipolice.gov.in,India,Maharashtra,Kochi,4,341,508506,Police stations,Emergency services
Bangalore Police Station 177,"97 Bangalore Main Road, Kerala",+91 77438 63934,contact177@police.kerala.gov.in,18.847169,73.229599,http://www.bangalorepolice.gov.in,India,Kerala,Bangalore,1,423,653911,Police stations,Emergency services
Bangalore Police Station 178,"15 Bangalore Main Road, Delhi",+91 90982 11938,contact178@police.delhi.gov.in,18.32066,85.330878,http://www.bangalorepolice.gov.in,India,Delhi,Bangalore,2,384,681845,Police stations,Emergency services
Mumbai Police Station 179,"42 Mumbai Main Road, Delhi",+91 78189 26523,contact179@police.delhi.gov.in,12.499711,81.77763,http://www.mumbaipolice.gov.in,India,Delhi,Mumbai,4,258,233409,Police stations,Emergency services
Bangalore Police Station 180,"52 Bangalore Main Road, Delhi",+91 86751 65747,contact180@police.delhi.gov.in,10.333218,73.74517,http://www.bangalorepolice.gov.in,India,Delhi,Bangalore,4,471,298340,Police stations,Police departments
Mumbai Police Station 181,"88 Mumbai Main Road, Karnataka",+91 78391 64145,contact181@police.karnataka.gov.in,17.696803,76.127972,http://www.mumbaipolice.gov.in,India,Karnataka,Mumbai,2,244,497392,Police stations,Police departments
New Delhi Police Station 182,"68 New Delhi Main Road, Kerala",+91 91573 64142,contact182@police.kerala.gov.in,23.83692,76.410389,http://www.new delhipolice.gov.in,India,Kerala,New Delhi,4,133,205168,Police stations,Emergency services
Mumbai Police Station 183,"59 Mumbai Main Road, Delhi",+91 97170 59031,contact183@police.delhi.gov.in,14.819052,83.402547,http://www.mumbaipolice.gov.in,India,Delhi,Mumbai,3,416,197157,Police stations,Police stations
Mumbai Police Station 184,"52 Mumbai Main Road, Karnataka",+91 80242 24598,contact184@police.karnataka.gov.in,22.50174,84.433321,http://www.mumbaipolice.gov.in,India,Karnataka,Mumbai,2,192,487652,Police stations,Police stations
Chennai Police Station 185,"68 Chennai Main Road, Maharashtra",+91 86636 93082,contact185@police.maharashtra.gov.in,8.217315,78.350502,http://www.chennaipolice.gov.in,India,Maharashtra,Chennai,3,43,295162,Police stations,Emergency services
Bangalore Police Station 186,"60 Bangalore Main Road, Karnataka",+91 98403 24107,contact186@police.karnataka.gov.in,16.285759,77.345579,http://www.bangalorepolice.gov.in,India,Karnataka,Bangalore,1,499,399811,Police stations,Police stations
Mumbai Police Station 187,"79 Mumbai Main Road, Karnataka",+91 83451 38883,contact187@police.karnataka.gov.in,23.570119,85.363708,http://www.mumbaipolice.gov.in,India,Karnataka,Mumbai,1,64,358733,Police stations,Police stations
Chennai Police Station 188,"16 Chennai Main Road, Delhi",+91 94812 18801,contact188@police.delhi.gov.in,23.836185,79.814538,http://www.chennaipolice.gov.in,India,Delhi,Chennai,3,144,313800,Police stations,Emergency services
Mumbai Police Station 189,"82 Mumbai Main Road, Tamil Nadu",+91 72854 25109,contact189@police.tamilnadu.gov.in,12.770735,81.284075,http://www.mumbaipolice.gov.in,India,Tamil Nadu,Mumbai,5,175,202368,Police stations,Police stations
Chennai Police Station 190,"75 Chennai Main Road, Tamil Nadu",+91 84475 49965,contact190@police.tamilnadu.gov.in,9.526856,80.943667,http://www.chennaipolice.gov.in,India,Tamil Nadu,Chennai,2,207,659610,Police stations,Police departments
Bangalore Police Station 191,"62 Bangalore Main Road, Delhi",+91 74348 66805,contact191@police.delhi.gov.in,15.928379,74.576916,http://www.bangalorepolice.gov.in,India,Delhi,Bangalore,1,151,538447,Police stations,Police stations
Mumbai Police Station 192,"21 Mumbai Main Road, Delhi",+91 75112 97393,contact192@police.delhi.gov.in,20.144006,80.378144,http://www.mumbaipolice.gov.in,India,Delhi,Mumbai,3,148,191911,Police stations,Emergency services
Mumbai Police Station 193,"27 Mumbai Main Road, Karnataka",+91 79264 99683,contact193@police.karnataka.gov.in,28.640013,84.262868,http://www.mumbaipolice.gov.in,India,Karnataka,Mumbai,2,178,307263,Police stations,Police departments
New Delhi Police Station 194,"40 New Delhi Main Road, Karnataka",+91 73118 43911,contact194@police.karnataka.gov.in,9.287646,87.874504,http://www.new delhipolice.gov.in,India,Karnataka,New Delhi,2,363,143859,Police stations,Emergency services
